link,title,duration,views,description,upload_date,category
https://www.youtube.com/watch?v=cesfeF9UCbg,"4 Products AM & PM Skincare Routine (The Ordinary, Himalaya & 3W Clinic Sunblock)",422,247,"PLEASE TURN ON THE SUBTITLES (I have personally edit it)

Assalamualaikum and hello dear ❤️, for the products that I’m using:

1. Himalaya Purifying Neem Face Wash (Cleanser)
2. 3W Clinic SPF 50 Sunblock
3. The Ordinary Niacinamide 10% Zinc 1%
4. The Ordinary Retinol 0.5 in Squalane

Please watch the video on how I wash/apply the products. Btw, here’s my social media if you have any enquiries or would love to know more about me :

1. (IG) https://www.instagram.com/anis.ridzwan/

Also, I would love to say thank you soo much to my love who've been helping me to record this video ❤️. Thank you soo much for your time to watch my video until the end. I really appreciate that. TAKE CARE.",2021-05-09,Howto & Style
https://www.youtube.com/watch?v=6qZInLuq7Ac,Paid Partnership with The Himalaya Face Product & Purple.com,199,192,"Don't forget to like, comments and share my Video.
Don't forget to subscribe my YouTube channel.
Please follow me on other Social Sites.
Instagram - Dietician Pragya
Fb page - Dietician Pragya
Youtube - Dietician Pragya Srivastava",2021-04-28,People & Blogs
https://www.youtube.com/watch?v=zyaO0GJwbXk,BABY skin care products || SEBAMED PRODUCTS || MAMA EARTH || HIMALAYA ...,190,6871,baby skin care products SEBAMED PRODUCTS MAMA EARTH HIMALAYA,2021-04-26,People & Blogs
https://www.youtube.com/watch?v=1XM6gmR0vUU,Himalaya Purifying Mud Pack Review|Beauty Product||@Akikuhkuh,781,565,"What Else You Need to Know: This Mud mask cleanses the skin, absorbs excess sebum, and unclogs pores for clearer, brighter, and mattified skin. It clarifies skin without stripping it of its natural moisture.",2021-04-23,Entertainment
https://www.youtube.com/watch?v=TcFwAP-s82s,SKINCARE ROUTINE / Fighting acne / Peel off mask / Himalaya Face Mask Review,326,3357,"A day in my life | Spend a self care day with me *Watch in 1080p*
Let me know in the comments if you have used this product/would use this product :) 
.
.
.
.
.
Zimbabwean YouTuber 
South African YouTuber 
#selfcare #withme #facemask #skincareroutine #selfcareroutine #selfcaresunday #himalaya #peeloffmask",2021-04-11,People & Blogs
https://www.youtube.com/watch?v=2uQXVDJsWXY,Himalaya Whitening Face Scrub & Mud Face Pack Review & Demo/,267,4366,"Himalaya Whitening Face Scrub & Mud Face Pack Revie & Demo


hi guys 
today i have with me two products from the brand  Himalaya. 

Himalaya clear complexion Whitening Face scrub
price - 75/-
weight - 50 grams 
This scrub has licorice and white dammer. This helps in skin whitening and also removes pigmentation and blemishes. 

link to buy
https://www.amazon.in/Himalaya-Herbals-Clear-Complexion-Whitening/dp/B00BOMCK8S


Himalaya oil clear mud face pack 
price - 75/-
weight - 50 grams
this face pack has multani mitti and  walnut. This not only combats excessive oil secretion but also makes skin soft and smooth.

link to buy
https://www.amazon.in/Himalaya-Herbals-Clear-Pack-100gm/dp/B006G84CO0

so that was it..
I will see you guys next time 
until then...
take care and Love you all  xx

#skincare",2021-04-08,Howto & Style
https://www.youtube.com/watch?v=Fq-useZ5zxU,தமிழில் | My Favourite Himalaya products | Himalaya affordable Products for skin care and hair care,426,8896,"Hi friends

In this video I shared..my favourite Himalaya products collections and its uses 

Himalaya Protein Hair Cream Review video
👇👇👇click below link
https://youtu.be/N5-rYBg6WXE

Himalaya products link 👇 Click and buy

Himalaya Protein Hair Cream
https://amzn.to/2UY4IF8

Himalaya litchi lip care 
https://amzn.to/3BoOGnj

Himalaya lip balm
https://amzn.to/2Y63ed6

Himalaya Tan Removal face wash
https://amzn.to/3BeFkdu

Himalaya Baby powder
https://amzn.to/3DpHl8N

Himalaya kajal
https://amzn.to/38hrDhL

Himalaya coco Body lotion
https://amzn.to/2XYW4XT

Himalaya Face cream
https://amzn.to/3sS9zUT



#besthimalayaproducts #himalayaskincareproduct #himalayahaircareproduct #himalayaaffortableproducts



LIKE👍
SHARE 😍
SUBSCRIBE 🥰👇",2021-04-07,People & Blogs
https://www.youtube.com/watch?v=TtBYDbzNCQs,Himalaya Clarifying Toner Review | Toner Product Review । टोनर लगाने का सही तरीका | Boldsky,202,4361,"Himalaya's Refreshing & Clarifying Toner is made from a blend of natural ingredients that control excess oil secretion and cleanse oil from the skin's surface. How to use: After using Himalaya Herbals Deep Cleansing Milk, pour a few drops of Gentle Refreshing Toner on a cotton pad and wipe thoroughly over your face of manufacture of Himalaya Herbals products.

#himalayaReview #himalayan #himalayaproducts
--------------------------------------------------------------------------------------------------------------

Subscribe to Boldsky Channel for latest updates.

https://www.youtube.com/channel/UCp0PDmU9L_rqiD4nDH-P2Tg

Follow us on Twitter
https://twitter.com/boldskyliving

Like us on Facebook
https://www.facebook.com/boldsky.com/

Download App: https://play.google.com/store/apps/details?id=in.oneindia.android.tamilapp",2021-04-03,Howto & Style
https://www.youtube.com/watch?v=uTKncJKx9vo,Himalaya Skin Care Products For Glowing Skin | Affordable Skin Care Product | Himalaya Products,315,37,"Himalaya Skin Care Products For Glowing Skin | Affordable Skin Care Product | Himalaya Products

Hi Everyone,

Today I am share with your Himalaya Skincare Products. I hope this video helpful for all.

Please like and subscribe this video.

Himalaya Review Video Links

1. Himalaya Purifying Neem Face Wash :- https://youtu.be/G_OOGzyRhxM

2. Honest Review On Himalaya Under Eye Cream :-
https://youtu.be/MVODQX_XP9w

3. Affordable Himalaya Lip Balm :- https://youtu.be/Q3ENwTl1PCs

Product Link :
Himalaya Purifying Neem Face Wash :-
https://bikayi.com/minimartindia,in/6/122

Himalaya Refreshing & Clarifying Toner :-
https://www.purplle.com/product/himalaya-refreshing-and-clarifying-toner-100ml-61

Himalaya Aloe & Cucumber Refreshing Body Lotion :-
https://himalayawellness.in/products/aloe-cucumber-refreshing-body-lotion

Himalaya Under Eye Cream :-
https://www.medlife.com/himalaya-under-eye-cream-15-ml/otc/HIMALCT08A

Himalaya Lip Balm :- https://himalayawellness.in/products/lip-balm

Social Link -

YouTube : https://youtube.com/channel/UCxgZ6d02bqTl-MWFo_CMZBQ

Instagram : https://instagram.com/fashionandbeautywithps?igshid=l887dpguidvp

Thank You For Watching Video.

#himalayaskincare #allskintype #affordableskincare #skincareproducts #fashionandbeautywithps",2021-03-29,People & Blogs
https://www.youtube.com/watch?v=HsRPxLzF28g,SKIN CARE UPDATE/ trying out himalaya face product,314,1307,"Read me please  😉
welcome to my channel hope you enjoy another tutorial from me.
Please........
Like.          👍
Comment  👄
Share         👥
Subscribe  🎊😘

Previous video you can watch
LIFE UPDATE = https://youtu.be/yTnXC9tT9oY
Skincare routine /trying out Himalaya face product -https://youtu.be/0sd37jBgBTw

LET BE FRIENDS BEAUTIFUL PEOPLE
Instagram =@pn_mkhize
tiktok         =@phililenonkululek

Video : Canon Eos 2000D
Edit.    :kinemaster on my huawei plus  phone 
Light  : Ring light

I DO NOT OWN THIS  MUSIC
Music played
sad background music _https://youtu.be/uyog-y5IOAg

Love this music guys, if you also enjoyed my background playlists go to  Royalty copyright free music page on YouTube",2021-03-24,People & Blogs
https://www.youtube.com/watch?v=YeNz9_Nnabs,Skincare Routine ft HIMALAYA FACECARE PRODUCTS I SOUTH AFRICAN YOUTUBER,349,4221,"Hii guys❤
This video was filmed in 2020 btw so my skin care routine has been tweaked a little bit 
This video is a skin care routine where i use Himalayan products mostly which i love.
Hope you enjoy the video
Products i used are avaiable at Dischem and Clicks

Products in order
1. Himalay Blackhead clearing face scrub
2. Portia M amarula toner
3. Himalaya Natural glow fairness mask
4.Himalay Moisturizer
5. Nivea sunscreen


If you have problematic skin trust the process i know its hard but itll get better. Lotsss of stregth to you on this journey❤

lets be friends
Email: tshivhuyathavhiwa@gmail.com
IG:https://www.instagram.com/tshivhuya_titi/tagged/
Twitter:https://mobile.twitter.com/Miss_Titi2


lotsss of love 
Tshivhuya❤❤",2021-03-19,People & Blogs
https://www.youtube.com/watch?v=bgklCSYwOLo,Himalaya facial kit || Himalaya neem Face wash || Himalaya kit || Himalaya product for face,33,27,"About this item

Quantity: Purifying neem face wash (50ml), refreshing cleansing milk (100ml), purifying neem scrub (50ml), refreshing and clarifying toner (100ml), purifying neem pack (50ml), nourishing face moisturizing lotion (100ml)

Purifying neem face wash effectively prevents pimples

Purifying neem scrub exfoliates deep rooted impurities

Refreshing and clarifying toner minimizes size of skin pores

Purifying neem pack, deep cleanses and removes pimple causing bacteria

Target Audience: Men & Women

Package Contents: Purifying neem face wash (50ml), refreshing cleansing milk (100ml), purifying neem scrub (50ml), refreshing and clarifying toner (100ml), purifying neem pack (50ml), nourishing face moisturizing lotion (100ml) and Face massager

Himalaya face wash
Himalaya face kit
Himalaya product for face
Himalaya product on Amazon

#himalayafacewash
#himalayafacekit
#himalayaproductforface
#himalayaproductonamazon

Amazon link - https://amzn.to/3cdtlCd",2021-03-09,People & Blogs
https://www.youtube.com/watch?v=9lsgoJUSZOs,only Himalaya product clean up at home/My skincare routine/ affordable skincare products,70,101,"hey guys, welcome to my channel..if you like this video please don't forget to like,comment,share and subscribe to my channel #jotybiswas.....and keep watching keep loving me......love you all🤗❤️



#himalaya
#himalayaprobucts
#himalayaskincare
#himalayalovers
#himalayafreshstartfacewash
#himalayaneemscrub
#himalayaneemfacepack
#himalayatoner
#Himalayamoisturizerfacelotion
#skincare
#myskincareroutine",2021-03-07,People & Blogs
https://www.youtube.com/watch?v=21FbbEAoEU8,Himalaya Neem Face Wash || Benefits of the Product || Riya Bhattacharjee,102,5855,"Subscribe to my YouTube channel : https://youtube.com/channel/UC-m4OrMwXAXBcPOOIaSl_7w

Myntra : https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-unisex-purifying-neem-face-wash-150-ml/6628442/buy

Amazon :
https://www.amazon.in/dp/B07XS46Q73/ref=cm_sw_r_cp_apa_fabc_MXHGZ3EFCEFYQN7R6B88

Flipkart : 
Himalaya Purifying Neem Face Wash
https://dl.flipkart.com/dl/himalaya-purifying-neem-face-wash/p/itmf3vd96yywdfuy?pid=FCWD9FZGZHSEW55Z&cmpid=product.share.pp

Himalayawellness :
https://himalayawellness.in/products/purifying-neem-face-wash

Minimum usable period : 12 months 

Do subscribe to my YouTube channel and press the bell icon to get notified with our latest videos...

Music: Christmas Tree
Musician: Rafael Krux
URL: https://filmmusic.io/song/5531-christmas-tree-
License: https://creativecommons.org/licenses/by/4.0/legalcode



With warm regards
Xoxo
Riya ❣️💕❣️",2021-03-02,Entertainment
https://www.youtube.com/watch?v=S14VDi1IeGk,Himalaya Skin Care Products Under 250 || My Favourite Himalaya Products || #anjanasharma,264,1969,"Welcome To My Channel Beauty Nepal 




Himalaya Skin Care Products Under 250 || My Favourite Himalaya Products || #anjanasharma
#Beauty_tips_and_triks   #beauty_with_anjana   #glow_with_anjana   #how_to_remove_pimples   #hot_to_remove_dark_circle   #beauty_tips_and_trips_in_Nepali   #beast_suns_cream_in_winter   #beast_cream_in_summer   #all_season_cream   #anjana_beauty_nepal   #Beauty_experts   #soft_skin   #beauty_trips_in_beauty_Nepal_channel   #how_to_remove_pimples_from_the_face   #how_to_remove_chaya   #_Anjanasharma   #BeautywithAnjana   #how_to_become_glow_face   #nepali_product   #best_nepali_product   #Product_Review_with_anjana   #anjana_facial   #best_way_to_clean_face   #how_to_make_best_cleasing   #what_is_best_clesing   #what_is_cleasing   #how_to_make_up   #wash_face   #dry_skin   #Face_Wash",2021-03-02,Howto & Style
https://www.youtube.com/watch?v=6CPjMbyKrmE,Tan removal facial at home | पार्लर वाला ग्लो घर पर RARA | Himalaya | affordable facial for summers,1055,73399,"Instagram- https://www.instagram.com/rara_products/

Facebook- https://www.facebook.com/rarareviews/

Twitter- https://twitter.com/rashmiratul/

Channel RARA
https://www.youtube.com/channel/UCjiBUVdw4rWcll2ayTL-6uw

Indian youtuber RARA 
https://www.youtube.com/channel/UCoKP4-lalO0Zyla0K8mUnmQ

RARA lifestyle
https://www.youtube.com/channel/UCV5nuJhD-5VRLVfwhmfwSzQ
fairy the TRAVELLER https://www.youtube.com/channel/UCPBDY1ZiObPi7foyVFW6BJA


purchase https://nyk0.page.link/Q5EGVKtwStk9fL3y7


https://nyk0.page.link/QjpCrAwchCuxNknK7
https://nyk0.page.link/onNbf2ht8VCN27GE9
https://nyk0.page.link/ye1ZEYRfSbnaoMqV9
https://nyk0.page.link/11b3P9C5YdpV9qnAA
 https://nyk0.page.link/aiLEq3mmQvgUE1ZA6
 https://nyk0.page.link/ZiBJLir6kbNbFA37A
 https://nyk0.page.link/rV5i7N9QdgLzsTm36
 https://nyk0.page.link/vJqYdoCrswCHy5uC9
 https://nyk0.page.link/JRyXb84hVj7D8YJH9
 https://nyk0.page.link/Xdxs3fWo4ceY1ks9A

https://nyk0.page.link/HKmXzum5sYRTG8kW7
https://nyk0.page.link/dAtDXpBHvP9cAaYi7
https://nyk0.page.link/WdTVsqQX8yR9R8FCA
https://nyk0.page.link/Gwxv9TZMGM39uwqu7
https://nyk0.page.link/tkxWvmsnWWAC2orq8
https://youtu.be/hI_w30gLATg

PAC Micro Finish Makeup Fixer  https://nyk0.page.link/FanrXMpD5Bvya6XbA
e.l.f. Cosmetics Bite Size Eyeshadow - Berry Bad https://nyk0.page.link/f3GkF7ULj8xa6tV28
 Colorbar Clean On-The-Go Makeup & Tools Sanitizing Mist  https://nyk0.page.link/EvDF2CJkJXhg5ZPQ6
 Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex https://nyk0.page.link/vnzHCpZ7FMKhTVZo7




Download Meesho https://meesho.com/invite/RASHMI158
kurta set code s9304592


 Colorbar Mini Matte Touch Lipstick https://nyk0.page.link/RhLZ8eohoDGJamWh8
Colorbar Timeless Lift Miracle Lifting Serum https://nyk0.page.link/kwGYBaFFqR8rGLHv8


Clinique Moisture Surge 72-Hour Auto-Replenishing Hydrator- https://nyk0.page.link/fZAG5KB1dQJ4HSHR9
 Garnier Skin Naturals Micellar Cleansing Water- https://nyk0.page.link/U8S3T32GWgUPesm56
O3+ Whitening Facial Kit With Peel Off Mask- https://nyk0.page.link/jcSHXQSqrLZjCo7m9Makeup Revolution Luxury Baking Powder Banana - https://nyk0.page.link/XYgAf5ZAvdLgGUBP9



 
 Himalaya Herbals Purifying Neem Face Wash- https://nyk0.page.link/ofEcYnyCbVt1hYV27

Biotique Advanced Organics Tea Tree Skin Clearing Facial Wash - https://nyk0.page.link/CgGSPBjEhaMG41xRA

Lotus Make-Up Maxlash Volumizing Botanical Mascara - Intense Black- https://nyk0.page.link/Taif2y2K5iGnEoDG9

Lakme Absolute Infinity Eye Shadow Palette- https://nyk0.page.link/Kh3gdsw9Sn494Ads7
Lakme Absolute Spotlight Eye Shadow Palette- https://nyk0.page.link/Ls37CJrrNAY7X5xj9

Mac Studio Fix- https://nyk0.page.link/8gZoYJpwVFYxGmyc8
Amazon Jhumka - https://amzn.to/3eZmKMG

Mayblin Concealer - https://nyk0.page.link/8RUxCJRi1jBAz5Az5 https://nyk0.page.link/cg1Kd3pbf9YmrkX86

eyeshadow brush https://nyk0.page.link/TXUmjHNLxrPsvu5T6




#RARA #RARALIFESTYLE #INDIANYOUTUBERRARA
#esthetician #makeupartist #facials #clearskin #beautyblogger #serum #organicskincare #crueltyfree #beautytips #glow #face #healthy #skincareproducts #naturalbeauty #lifestyle #aesthetic #facemask #perawatanwajah #bodycare #makeuptutorial #selfcarethreads #blogger #lips #essentialoils #instabeauty #glowingskin #selfcare #antiaging #makeup #skin #skincareroutine #healthyskin #naturalskincare #selflove #mua 

#himalaya #facialathome
#NykaaAffiliates #GUBBXNAP#glamwithgubb #groomwithgubb #gubbvalentine


#lengtheningmascara #affordablemascara 
#nykaamascara #nykaanewmascara
#nickakeyeshadow #livon #antigerm 
#elfcosmetics #bitesizeeyeshadow 
#NykaaMattetolastMetallicLiquidLipstickandEyeshadowCan’tbeTamedlipSwatches
#lipstickcollection
  

#bbcream #top5bbcream #pondsbb #nykaa #cc
#नईदुल्हनकैसेकरेंमेकप 
#top15musthaveexpenciveskincareproducts  #daycreammakeup  #lakme9to5cc #let'stalkaboutme #nudemakeup
#bridalmakeupkit #skincarewithmakeup  #newlaunch  #FAIRYTHETRAVELLER 
Disclaimer – All the reviews are done in my videos are real and truthful in my knowledge and the reviews are done only by me FOR ME. The effect of the products may be different on other peoples because of skin type and other factors, so I shall not be liable for this. The content creator has whole copyright of the video and shall be asked via written permission before using the video or part of the video. 
(मेरे वीडियो में किए गए सभी समीक्षाएँ मेरे ज्ञान में वास्तविक और सत्य हैं और समीक्षा केवल मेरे लिए मेरे द्वारा की गई हैं। त्वचा के प्रकार और अन्य कारकों के कारण उत्पादों का प्रभाव अन्य लोगों पर अलग हो सकता है, इसलिए मैं इसके लिए उत्तरदायी नहीं होगा। सामग्री निर्माता के पास वीडियो का संपूर्ण कॉपीराइट है और उसे वीडियो या वीडियो के भाग का उपयोग करने से पहले लिखित अनुमति के माध्यम से पूछा जाएगा।)",2021-02-19,Howto & Style
https://www.youtube.com/watch?v=RPbnQy9tMJA,HIMALAYA HERBALS | Purifying Neem Face Wash & Gentle Exfoliating Daily Face Wash Review,553,6708,"|| Maine Hub ||

#himalayafacewash #neemfacewash #facialscrub #facialwashforsensitiveskin #sensitiveskin #acneproneskin

Trying this Combo face Wash from Himalaya Herbals  for sensitive skin & acne prone skin.

Product Mentioned:
Himalaya Neem Purifying Daily Face Wash
Himalaya Gentle Exfoliating Daily Face Wash 

Disclaimer: The products  that works or may not works for me does not necessarily means same result with you. ( Hiyangan Lang po)😉",2021-02-12,People & Blogs
https://www.youtube.com/watch?v=imJw5lwd-xY,Teenagers Skincare Products #nivea #mamaearth #blueheaven #himalaya #iba #lotus,260,108,"1.https://www.amazon.in/dp/B010Z0LH8I/ref=cm_sw_r_wa_apa_i_JMD6DD1YEFKJTH9343J7



2.https://www.amazon.in/dp/B002W4M2G2/ref=cm_sw_r_wa_apa_i_J6K3WMK3XTE6G669HW69


3.https://www.amazon.in/dp/B00E96N6O8/ref=cm_sw_r_wa_apa_i_8A9KYZDJGD1AA0GVXNXQ


4.https://www.amazon.in/dp/B07RGWRRMN/ref=cm_sw_r_wa_apa_i_FYE9ZS2R6NT9W5M74R1K


5.https://www.amazon.in/dp/B0757MTSYX/ref=cm_sw_r_wa_apa_i_YVCQ3ZVN7ZT8QBD35633


6.https://www.amazon.in/dp/B08LWB6XB8/ref=cm_sw_r_wa_apa_i_Y8D55HR4SVZ28X29MPVW",2021-02-08,People & Blogs
https://www.youtube.com/watch?v=p3T92Vqz_14,Himalaya Aloe Vera Face Wash Review | Himalaya Herbal Indian Product (Hindi - Urdu),303,505,"Assalam o Alaikum and Hello Everyone  
if you like my video my efforts my work so plz subscribe my channel for more upcoming videos its request 😊
Thanks for Watching 😊    

Facebook page Sisters Official  
TikTok @Sistersofficial5

follow me on instagram 
https://www.instagram.com/sistersofficial8/",2021-02-04,People & Blogs
https://www.youtube.com/watch?v=KkyxTsuhDQQ,Himalaya Herbals Refreshing Fruit Pack Review | Skin Care Product | Snazz Me Up,189,340,"Worried about dry skin and skin rejuvenation? Don’t worry because we have got you covered. Himalaya Fruit Pack is a blend of natural ingredients that rejuvenate your skin and leave it softer and smoother. It removes deeply embedded impurities. The fruit pack also has anti-oxidants that have a cooling effect on your skin. Buy this product on Amazon ► https://amzn.to/2NsJBql 

Himalaya Refreshing Fruit Pack removes deep-embedded impurities from the skin. 

About this item  ►

The face pack helps in enhancing your skin glow and cools down your skin with anti-inflammatory properties. Crab Apple is a rich source of vitamins and stops skin cell degeneration and premature skin aging. Cucumber is an excellent toner as it immediately tightens open pores. Made with love, especially for you.

Subscribe To Snazz Me Up For Latest Updates On Beauty Product Reviews, Skin Care, Hair Care & Lots More! | ► https://bit.ly/3sHOawZ

Facebook ► https://bit.ly/3dgz4J4
Instagram ► https://bit.ly/2PUY1kK",2021-02-03,People & Blogs
https://www.youtube.com/watch?v=ll5bNHz6QMg,Effective Tan Removal Facial at Home / Himalaya Tan Removal Facial Kit / PurPle KohL Megha,868,146458,"""Tan Removal Facial at Home / PurPle KohL Megha"" 
#facial #tanremoval

Relatable/Mentioned Videos:
Amazon Beauty Haul
https://youtu.be/myLz91H03Z4
Homemade toner
https://youtu.be/tRAElMks4aE


Things/Products shown in the video:
Facial kit
https://amzn.to/2N1Emxt
Kumkumadi facial oil
https://amzn.to/3nRFsbR




INSTAGRAM : https://www.instagram.com/purple_kohl_megha


                

▶FOR BUSINESS ENQUIRIES/COLLABORATION/PR/
PLEASE CONTACT ME AT : purplekohlmegha@gmail.com
 FACEBOOK : https://www.facebook.com/purplekohlmegha/



Buddha by Kontekst https://soundcloud.com/kontekstmusic
Creative Commons - Attribution-ShareAlike 3.0 Unported - CC BY-SA 3.0
Free Download / Stream: http://bit.ly/2Pe7mBN
Music promoted by Audio Library https://youtu.be/b6jK2t3lcRs


Disclaimer : I am not a professional. Whatever I am sharing in this channel is my personal experience and opinion. So whatever suits me, doesn't mean that the same suit you. Our skin types and skin issues are different. That's why a patch test is a must.

Copyright : Don't use any content or photos without permission from this channel.",2021-01-30,People & Blogs
https://www.youtube.com/watch?v=3gcPkapXpCA,Himalaya Nourishing Skin Cream Review | Skincare Products That Actually Work!!,511,1837,"This is a review on Himalaya Herbals Nourishing Skin cream. This is a light weight face moisturizing lotion, Best moisturizer"". Belive me guys ,it is very very great moisturizer . I got this 200 ml tub in 600 rupees .it is very cheap and works amazing on face..
but the Himalaya Winter Defense Moisturizer is Far Better! This cream is really good -- but if you can get the winter defense moisturizer it is far superior for slightly more.

#himalayacream #himalayacreamreview #beautytips #skincare",2021-01-23,Howto & Style
https://www.youtube.com/watch?v=MrrMvyTLJHc,Nykaa Republic day sale Haul Himalaya skin care products Neem face wash/Scrub | Nature's gold bleach,582,1141,"published on 21 jan 21

Nykaa Republic day sale Haul Himalaya skin care products Neem face wash/Neem face Scrub/neem face pack | Nature's essence gold bleach with aloe vera gel
himalya nourishing skin cream, himalya moisturizing lip butter

#nykaarepublicdaysale #nykaaskincare #himalayaskincare

nykaa sale haul, nykaa haul, nykaa sale, nykaa republic day sale haul, nykaa, nykaa skin care products haul, nykaa republic day sale, nykaa mega republic day sale haul, nykaa shopping haul republic day sale, republic day sale nykaa, nykaa mega republic day sale huge haul, affordable skin care products,republic day sale, affordable skin care products for summers, nykaa republic day haul, nykaa products, summers skin care products",2021-01-21,People & Blogs
https://www.youtube.com/watch?v=iJ5CfX7Aoio,AFFORDABLE* Skincare routine for teenagers,531,1441613,"Cheap skincare routine for teenagers in Pakistan
Affordable skincare products in pakistan\India
Skincare guide for teenagers
skincare routine for teens 
Himalaya face wash review
Johnson's baby oil price in pakistan
best face wash for teenagers
best skincare for teenagers
affordable skincare products for teenagers 
skincare guide in Urdu/Hindi

Detailed video on AFFORDABLE MOISTURIZERS available in PAKISTAN:
https://youtu.be/0oF-Dt_mq3o

Johnson's baby oil:

https://www.daraz.pk/products/johnsons-baby-baby-oil-200ml-i122468655-s1278798578.html?spm=a2a0e.searchlistcategory.list.3.4fa756b1LN0WFr&search=1

Himalaya neem face wash:

https://www.daraz.pk/products/himalaya-purifying-neem-face-wash-100-ml-i143114100-s1303952148.html?spm=a2a0e.searchlist.list.1.2bfc3abcqtCHz6&search=1

Himalaya lemon facewash:

https://www.daraz.pk/products/himalaya-oil-control-lemon-face-wash-100-ml-i143102292-s1303938506.html?spm=a2a0e.searchlist.list.4.2bfc3abc72mvlG&search=1

Saeed ghani rose water: 

https://www.daraz.pk/products/saeed-ghani-rose-water-spray-120ml-i3664816-s13475060.html?spm=a2a0e.searchlist.list.8.4a02278czXMEdm&search=1

Johnson's moisturizer:

https://www.daraz.pk/products/johnsons-baby-soft-lotion-200ml-i122464630-s1278796390.html?spm=a2a0e.searchlist.list.1.7f2043c7z5W7L8&search=1

Himalaya moisturizer cream:

https://www.daraz.pk/products/himalaya-nourishing-skin-cream-150-ml50-ml-i143122066-s1303960100.html?spm=a2a0e.searchlist.list.4.55dc13caNc5qhB&search=1

Rivaj uk sunblock:

https://www.daraz.pk/products/sunblock-spf60-150ml-i100024693-s1013567420.html?spm=a2a0e.searchlist.list.6.4f7c6986DmaiTC&search=1

I hope you liked the video please don't forget to subscribe my channel❤️",2021-01-18,Howto & Style
https://www.youtube.com/watch?v=_L9_smv8oW8,Himalaya  Products  For Winters|Must Products For Winters,394,607,"#himalayaproducts#winterproducts#bodybutterlipbuttet#bestbodylotion
himalaya kajal review
https://youtu.be/K3SznsK0-hg
Himalaya Skincare Products 
Himalaya body butter
https://amzn.to/3pmDUZd
Himalaya lip butter
https://amzn.to/39lfWHU
Himalaya Kajal
https://amzn.to/2YfqRN6
Himalaya Foot cream
https://amzn.to/3piLtzU
Himalaya hair loss cream
https://amzn.to/2MvnheZ
Himalaya body lotions

Best Products  For  Winters 
Himalaya  Products  For Winters
Himalaya Body Butter Cream Review
https://youtu.be/neTa-tC5wq0
Himalaya Lip Butter Review
https://youtu.be/D-uLYQ9GCpQ
Himalaya hair loss cream Review 
https://youtu.be/JK3Xrcf5-8M

❤️❤️Also Follow me on ❤️❤️
Instagram:Mygudness4u
Email id:  Mygudness4u@gmail.com
*********************************************
New Video
Tue,Thur,Sat
****************************
Please   freely SUBSCRIBE   and Lot more :)
Till next time, Take care
Bye..",2021-01-15,Howto & Style
https://www.youtube.com/watch?v=BaJKOPykBEk,Himalaya Natural Glow Kesar Face : // Review Product,149,3721,"Himalaya Malaysia Products Available At AMMA.my

Himalaya’s Natural Glow Fairness Cream is an advanced skin lightening formula. Its unique formulation ensures five visible actions: lightens, Reduces dark spots, enhances glow, removes dullness, moisturizes, and softens skin. It nourishes and moisturizes the skin without a greasy feel. The unique Phyto–Vitamin Complex in Natural Glow Fairness Cream comes from a complex of Alfalfa and Saffron.

Part of my Himalaya Herbals haul, I also got the Natural Glow Fairness Cream which I will review today and tell you if it actually works or not. I am not huge on fairness creams. I don’t crave for fairness and also, I do not go on and use every single product I happen to come across. I have oily, acne prone skin with my complexion on the dusky side. An advanced skin lightening formula enriched with a Phyto Vitamin Complex, containing a combination of Alfalfa, Saffron and other essential vitamins. Alfalfa inhibits melanin synthesis; Saffron helps lighten skin tone and brightens a dull complexion. In combination these ingredients provide your skin with an even tone, nourishment and glow, naturally.

5 visible results:
• Lightens and evens skin tone
• Helps reduce blemishes and dark spots
• Helps reduce under-eye dark circles
• Nourishes skin to keep it healthy
• Moisturizes without leaving skin greasy

Does not contain bleach.
Free from parabens.

Himalaya Fairness Cream comes in a soft pink colored tube with a dark green colored screw cap. I like the packaging and so does my mom. The tube has an appealing look. The fairness cream is light, pale pink in color. It has a fine, smooth texture and consistency. It spreads easily and does not make the face oily or greasy. It gets absorbed pretty nicely.The Natural Glow slightly smells of saffron but otherwise, it has the classic ‘fairness cream wala’ smell. However, I find the smell good.
The fairness cream does not dry out the skin, does not leave a white cast on face and does not make the face feel stretchy. Himalaya Natural Glow Cream provides a healthy glow to the face, though artificial and temporary. The skin remains fairly moisturised while using this product. However, this Fairness Cream does not even out the skin tone and about the skin nourishment part, I am very uncertain.
Himalaya Herbals Natural Glow Fairness Cream is a good fairness cream. Not for having fair skin but useful in lightening minor spots and dark circles. I am unsure of this cream’s ability to lighten skin tone but for wheatish to fair skinned girls, this product can be useful. However, I do not recommend it for oily/acne prone skinned people.

Follow us at :
1. Facebook : https://www.facebook.com/ammaecom
2. Instagram : https://www.instagram.com/ammaecom/",2021-01-14,Film & Animation
