Id,Label,name,friendsCount,followersCount
1193630000000000000,aadishjain278,Aadish Jain,61,8
1174880000000000000,ChetanS57881222,Chetan Singh,7,0
985121000000000000,manan15800730,manan mehta,264,12
1158650000000000000,VaishaliSarvai1,Vaishali Sarvaiya,30,0
1042980000000000000,UdaySinghsongar,उदय सिंह सोनगरा,2744,1148
1139210000000000000,VirpariyaMayur,Mayur Virpariya,68,2
991665000000000000,ussllc_,Universal Stream Solution,4893,1324
1133350000000000000,SKPATHA64562289,S.K.PATHAK,61,1
1132130000000000000,KhatkeBhau,Bhau Khatke,179,16
1131900000000000000,Anil_patel_93,love_is life,238,44
1130690000000000000,pathenpatel,pathen,80,1
1112810000000000000,BabariyaNirbha2,Babariya Nirbhay,17,1
1039560000000000000,jaydevsavaliya,jaydevsavaliya,13,1
912238430,m_mehta103,Manish Mehta,431,76
1019450000000000000,Mohitsi86736215,Mohitsingh Rathore,130,12
1014930000000000000,ViahalPatel3,Viahal Patel,63,1
1006740000000000000,Yograj1793,Yograj,220,12
971296000000000000,AnilHirpara8,Anil Hirpara,114,1
942754000000000000,SujanDeyRoy1,Sujan Dey Roy,140,16
967638000000000000,bhagira95110396,bhagirath,102,8
2540958642,bdhamal007,BhagirathDhameliya,594,182
923931000000000000,patel_madev,महादेव पटेल 🙏{आंजणा चौधरी}🙏,1102,266
962282000000000000,kumararunabha,kumararunabha,58,10
886819000000000000,Rohit71497027,Rohit,128,2
957994000000000000,chiragp28697364,chirag patel,73,4
787110392,sanjaylohar76,Sanjay Kumar Lohar,894,112
952398000000000000,LondheShashi1,@SHASHI LONDHE~~~~,44,19
881798000000000000,social_app1234,SampleApp,4121,80
950721000000000000,PalGuV4LD644AvC,જીગનેશ,61,1
947400000000000000,AnkeshRaval,Ankesh Raval,114,5
2752234675,Gj_khichadiya,Gopal Khichadiya,213,24
15700551,lbaird3,Larry Baird 👱🏻,9791,8485
947377000000000000,Bharatkhichadi4,Bharat khichadiya,66,10
944925000000000000,KharvaNikul,Nikul Kharva,91,20
1593396372,bhattniks10,पागल,61,16
1492518966,urmilla99,Urmila Paul,58,7
938725000000000000,NevilDhanani,Nevil Dhanani,63,9
933978000000000000,RamkishanShinde,Ramkishan Shinde,69,12
933380000000000000,Shahpinakin27g1,Shahpinakin27@gmail.com,83,2
926833000000000000,ChiragS77894636,Chirag Savaliya,60,1
913878000000000000,VirenPa14448298,Viren Patel,87,22
891560000000000000,Gujju_Creta,ગુજ્જુ ક્રેટા,285,43
918046000000000000,RakeshRadadiy10,Rakesh Radadiya,7,5
915561000000000000,bscnursing3v6,bscnursing3v6,84,18
4166602460,vikash09052015,vikash kumar,67,1
525861088,soyeb1986,soyeb1986,140,2
914429000000000000,AjayKum50429631,Ajay Kumar Pal,85,17
902479000000000000,SharadGhuwalew2,Sharad Ghuwalewala,151,14
913253000000000000,MoradiyaBharat3,Moradiya Bharat,88,5
912561000000000000,BabariyaNirbhay,Nirbhay Babariya,63,6
2552597190,RewathiIT,Rewathi Innovations,1627,974
170628522,BBaghel,B S Baghel 🇮🇳,3341,2983
903822000000000000,TonyEngineer3,Tony Engineer,61,7
749135000000000000,hardik_G_patel,Hardik Patel,2655,1755
903132000000000000,RaviPra77046449,Ravi Prakash Pandey,66,7
48857420,gulzar5h,Gulzar,75832,87147
900786000000000000,Sharadk02370007,Sharadkumar,159,10
1428539137,Deepakdkarelia,DEEPAK KARELIA,6766,6125
809729000000000000,RahulMahajan95,Rahul Gupta,221,68
898221000000000000,Shambhu30170319,Shambhu Prasad,30,2
897382000000000000,Sonuverma07,Sonu verma,64,7
2235733760,Jatinsavaliya4,Jatinsavaliya,435,265
876481000000000000,Rittuu2,Ritu🇮🇳🙏 ऋतु,3117,21800
797053000000000000,lolafletcher166,Lola Fletcher,859,97
886342000000000000,Rajkuma28514200,Rajkumarpatel,4345,1080
892689000000000000,bhavyap61054449,bhavya patel,71,3
892655000000000000,Rajendr22402981,Rajendra Singh,80,3
2430237241,vandematram_jk,।।  वंदे मातरम् ।।,5000,1838
891343000000000000,PatelSidharaj,sidharaj patel,83,2
891331000000000000,MakingPablo,no more,358,28
891207000000000000,DILIP201777777,dilip,97,4
890999000000000000,Jitendra241994,Jitendra,70,11
890971000000000000,Nirbhay79960877,Nirbhay,54,3
890931000000000000,kd_virani,KD Virani,131,12
2331694346,hareharerama,Usha Yaji Bhat,1075,3041
1608260000000000000,GraceDada13,Grace Dada,92,0
1422080000000000000,AnnieSolos,Anne Hathaway,2137,423
1334640000000000000,BraxtonDatings,Braxton_gay_datings,3427,1366
1339360000000000000,BradleyDatings,Bradley_gay_datings,2589,1872
1339590000000000000,CodyDeepthroat,Cody_deepthroat_man,2113,1186
1333840000000000000,evan_fuckboy,Evan.fuckboy,1837,1168
1311980000000000000,josefaj28982519,Josefa,4601,1844
1391100000000000000,mott93margaret,Margaret,4382,1372
1586760000000000000,vickiewilkin39,Vickie,1875,174
1577680000000000000,cox95berta,Berta,2926,294
1568990000000000000,madsenpatricia8,Patricia,3018,321
1569040000000000000,rivera_renetta4,Renetta,3020,278
1533880000000000000,vicki_courson57,Vicki,3007,202
1531230000000000000,blevins_susan43,Susan,1831,185
1569340000000000000,stacy72white,Stacy,3014,291
1597390000000000000,dorothy46238326,Dorothy,1697,72
1596210000000000000,BrandyC68449141,Malia 💦,2794,390
1628060000000000000,LBormad,Lhsen Bormad,123,5
1586780000000000000,kih69879270,Cicada,150,220
1563930000000000000,Cicada50029634,Cicada,405,45
1569490000000000000,janicehudgens1,Janice,2999,309
1517820000000000000,KavitaSinghh__,Kavita,6665,309014
1342700000000000000,Harpree97492338,Harpreet Singh,1365,49
1443200000000000000,charamshukh,मोना,581,6603
1392030000000000000,Savita_Patel9,Savita Patel,2118,3251
1593250000000000000,kaleembandsha,kaleembandsha,422,46
1528010000000000000,VIKASHS53063879,VIKASH SAHU,47,6
18714264,imabhi000,Abhishek Rane,105,102
1526420000000000000,SanjayP65142513,उर्मिला पांडे उर्फ सोनम पांडे,2972,3764
1504730000000000000,nupursingh775,Nupur Singh,225,136
1400300000000000000,NeelamShastri,Neelam Shastri,23089,33183
1565440000000000000,toni85davidson,Toni,3042,320
1623820000000000000,HydroRecruiting,Hydro Recruiting,93,9
1625090000000000000,prevention_zone,The Prevention Zone,1464,289
1586710000000000000,emely_lombardo_,Emely,2406,227
1563160000000000000,borrowland_org,Borrowland,3796,2969
71555146,RockChristopher,Rock Christopher,169159,222142
166802501,HarrietBGarner,Harriet Garner,20350,18963
1530640000000000000,robirds46nellie,Nellie,3018,255
1586890000000000000,wilson_dawn74,Dawn,2300,192
1551430000000000000,doretha_trinida,Doretha,3040,304
1570300000000000000,marthaappling26,Martha,3027,320
1569770000000000000,laverne_bloomfi,Ramona,3006,341
1597590000000000000,linda_scrudato,Linda,1110,45
1596810000000000000,harekimberly42,Kimberly,2063,74
1553330000000000000,mamiedrake65,Mamie,3040,174
1546540000000000000,angela_whittenb,Angela,3081,215
1599920000000000000,akiha40369581,akiha,786,50
1555390000000000000,cosme60889405,ＹＵＮＡ🌸物販＆cosme,1863,89
136359823,vashimehta,vashiist mehta,19,8
117025709,abandopa,Amitabha Bandyopadhy,1046,7767
1111950000000000000,arbabali_jmi,Arbab Ali,2954,10999
2990744035,benshahary,Yehuda Ben-Shahar,1480,1022
1448700000000000000,BizBriefing,The Business Briefing,4196,6828
173451372,harlo786,Dan V,1910,670
1618550000000000000,Usaperfectwrit2,Usaperfectwriters,1283,92
1571490000000000000,OFannyRe1,OFannyRe,58,0
1455440000000000000,NetaFlixIndia,NETAFLIX,4817,32079
1473410000000000000,Genetics2023,International Congress of Genetics 2023,3612,1300
1596390000000000000,arvindr33198600,Arvind singh Rawat,156,3
961767000000000000,madantanwar007,Madhusudan Megh,5016,3050
854132000000000000,psysachin,psysachin,1280,98
224026035,Goodflies,Bing Zhang,1330,1472
2562219788,doralicious7,Dori A,4377,1816
4236258863,IndiaPadam,Padam Kr Tripathi (Learner),3506,210
1199930000000000000,DivyaKumar182,Divya P. Kumar (She/Her),1288,2860
706527000000000000,key_bhardwaj,FAKE FAKIR,80,43
1082950000000000000,AdrianAWanner,Adrian A. Wanner,299,495
1208090000000000000,LucasWBenjamin,Lucas Benjamin,417,225
1070430000000000000,Kharibaat1,Sat_uvach,261,48
2517881221,JNeurophysiol,JNP,6591,6008
1174130000000000000,nashkruthika,Kruthika M,795,229
87121912,DeepakNModi,Deepak Modi,3651,12677
1003170000000000000,InSDB_79,Indian Society of Developmental Biologists,934,1607
844436000000000000,SharmaAavi,Avinash Sharma,604,1704
998982000000000000,MabelLTaracena,Mabelt,567,304
142571020,dilse198,Dr Mukesh Rajpoot,950,953
820694000000000000,angry_crowl,asci,388,36
873501000000000000,thermoheaddutta,Suman Dutta,229,21
136013508,Xtalks,Xtalks Webinars,16833,27507
1087490000000000000,WindingMichael,Michael Winding,123,554
4793319984,a5hush,Ashish Dewani,244,90
7413402,meg_younger,Meg Younger,400,733
1544560000000000000,SharadS06384343,शरद श्रीवास्तव,4319,1363
1038970000000000000,vonhofffflylab,Vonhofffflylab,959,628
906274000000000000,ezfermino,Eliezyer de Oliveira,1382,903
1086260000000000000,mushroombody,Gabriella Wolff,420,562
987181000000000000,abhijit_MLab,Abhijit Majumder,652,13111
1444360000000000000,jhonwic28288846,jhonwich,17,1
3410915860,dsitaraman,Divya Sitaraman,1515,1127
1530740000000000000,AxialHorizon7,Horizon,5006,172
1150550000000000000,janfunkey,Jan Funke,423,882
1222170000000000000,JManoim,Julia E. Manoim 🇺🇦,818,208
906599000000000000,Naresh_hanchate,"Dr Naresh Hanchate, PhD",975,1208
1327300000000000000,Ali__Afify,Ali Afify,288,294
110441210,MBLScience,Marine Biological Laboratory (MBL),13596,24490
953941000000000000,Karunakar68,Karunakar Nayak,89,2
1258997114,bassemh1,Bassem Hassan,813,1704
1236030000000000000,EvoNeuroLab,EvoNeuroLab,1225,733
1314650000000000000,HannahHaberkern,Hannah Haberkern,445,615
861603000000000000,frenchcolonial,French Colonial Hist,2676,2930
859852000000000000,AQLMMBL,AQLM,222,521
1278160000000000000,SchwartzLabNU,Schwartz Lab,597,888
1445510000000000000,albarran_neuro,Eddy Albarran,1763,1328
1219350000000000000,designsthatcell,Designs that Cell,1332,1675
4595068290,thakursp25,Ajay singh,2028,39
704571000000000000,Durafshan_Syed,Durafshan Sakeena Syed,233,173
743285000000000000,hdweck99,Hany Dweck هاني دويك,468,323
1490950000000000000,Engrnurealam,Engr Mohammad Nure Alam,4661,744
1453290000000000000,Unipark_biotech,UNIPARK BIOTECH,192,16
977074000000000000,Karunakar394204,Karunakar Nayak,53,1
713616000000000000,SmellSpace_IL,Smelltracker.org COVID19 Research ⚗️,1976,840
1472760000000000000,maldivesfeed,Maldives Feed,1238,309
969224000000000000,Ento_EA,Entomologia Experimentalis et Applicata,3389,3359
35269421,elliehoopla,Ellie Heckscher,711,1019
1502050000000000000,AmadoGeesay,amado geesay,520,110
571978475,mohamad_elamki,Mohamad Amki,1258,1299
784407000000000000,shubhatole,Shubha Tole (she/her),1580,6522
43077798,hurryram,Ramaswamy S,651,1570
1475020000000000000,Ragulr58729639,shopperplant,131,17
1329410000000000000,RBiogical,BIOMEDICAL RESEARCH,3109,1090
1485710000000000000,McQueen_Bio,McQueen Bio,4995,950
415864725,neurodevKathy,Dr. Kathleen Millen,2348,2032
1479080000000000000,LandrovalBio,Landroval,5000,526
1485800000000000000,AxialSupernat,Axial Supernatural,5000,470
782566000000000000,Santosh_rj79,54N7O5H,1831,510
1321020000000000000,ShaiIsrael2,Shai Israel,272,124
1052570000000000000,PaulSzyszka,Paul Szyszka,375,304
794535000000000000,AlexCarlKeene,Alex Keene,3990,3847
832655000000000000,muyuuyum,Yu Mu,895,777
2587401828,ManziniLab,Manzini Lab 🐸,2200,2645
1448560000000000000,TerufumiFujiwa1,TerufumiFujiwara,495,434
51062119,deepakbajajniet,Django,4979,275
811880000000000000,savita_aap,Savita Anand,6680,26079
772351000000000000,Lena_Riab,Olena Riabinina,1979,1815
2923043636,stonemars__,Steve O’Neil,3944,599
1478270000000000000,RAHULDEVKHARWAR,RAHUL DEV KHARWAR,491,86
1476280000000000000,Vkhandelwal007,vikas Khandelwal,58,0
2705736614,sandeepgrover09,SANDEEP GROVER,545,11078
1627445012,bharat_dangar36,Bharat Dangar 🇮🇳,7447,6723
1456140000000000000,DaxiaElias,Daxia Elias,4828,527
1470820000000000000,SophieHarley11,Sophie Harley,632,58
2176324729,_DSHB_,DSHB,4073,1870
1325354862,JustinMCrocker,Justin Crocker,2357,2532
375004276,koushalbhu,Koushal Kishor Mishra,11494,11079
1189460000000000000,MosheParnas,Moshe Parnas,275,282
1354470000000000000,VolumeEM1,VolumeEM,429,795
1407620000000000000,UrsulaClemens1,Ursula Clemens,1889,1147
1411660000000000000,ANUSHREETRIPA11,ANUSHREE TRIPATHI,909,25
1049560000000000000,Scholarsense,Scholar Sense,5467,5607
184034905,vt_tiwary,Vaibhav Tiwary,1435,216
1060400000000000000,ResearchSchola6,Research Scholars of India(RSI),7814,10912
1074890000000000000,jasper_tms,Jasper Phelps,788,409
1198330000000000000,pharma_review,Pharma Industry Review,2788,585
880390000000000000,archi_741,Archisman Bhunia,5000,212
2526335431,soniaqsen,Sonia Sen,864,972
4506213352,AmolShivange,Amol V. Shivange,54,24
182744450,kandy_g1,Kanika Gaur,312,26
1582287691,AnkurKu58653931,Ankur Kumar,65,8
1259500000000000000,GrantStreetVC,Grant Street,4995,1160
1219330000000000000,LoogerL,LoogerLab,4955,4781
1240467426,amareshsingh86,Amaresh kumar singh,423,348
1178550000000000000,ItaiRieger,Itai Rieger,158,57
1246080000000000000,CovidScholar,COVIDScholar,324,123
4358928315,AnimalLands,Animal Land,4354,3677
1267150000000000000,MonsoonBrain,Monsoon Brain Meeting,361,601
1091720000000000000,YaelMor3,Yael Mor,157,99
1027180000000000000,IbrahimCisse_,Ibby,1555,5835
615050438,Jain_Akanksha_,Akanksha Jain,2103,1079
2274012374,vipin_tika,vipin singh,5018,1680
863356000000000000,Andi_Microscopy,Andreas Müller,4956,2434
1214020000000000000,PritBenny,Prit Benny Malgulwar,559,313
1245250000000000000,VikasKh55435041,Vikas Khandelwal,16,2
1242070000000000000,rokinlife,Partha Sarma,205,13
3095196440,michael_syglass,Michael Morehead,4482,1725
4218194193,NeuhofMoran,Moran Neuhof,722,300
2960998768,lacinhaluk,haluk lacin,511,306
899974000000000000,FlorianBrnrd,Florian BERNARD 🧬,239,155
713122000000000000,itamar_lev,Itamar Lev,1009,805
841497890,JonathanSobel1,Jonathan Sobel,3362,1323
329894344,Rudra_nayan,Rudra Nayan Das,1044,906
1058822953,phillipwhite14,Phillip J White PhD,3777,2678
4442465134,m_aarohan,AarohanM,215,28
1151110000000000000,BianchisLab,Bianchi's Lab at Trinity College Dublin,905,351
704505000000000000,tomkazimiers,Tom Kazimiers,338,295
800722284,_veenoo,Vandita ,64,19
2362659109,JuliusJonaitis,Julius Jonaitis,266,104
856743000000000000,leverleverca,Steve Li,4968,218
1006390000000000000,ZarinAref,Aref Zarin,784,336
16706991,PavanAgrawalLab,Pavan Agrawal,349,399
965981000000000000,swedbo,Swedish Developmental Biology Organization SWEDBO,2296,1136
969720253,rahulme3653,Metalhead,413,14
873628000000000000,LaxaminarayanS,Laxaminarayan.sony,64,2
128200579,NeuroSeq,"Syed, Mübarak Hussain",1148,1590
515126893,KHANDELWALHi,HIMANI KHANDELWAL,125,7
1542850000000000000,yeva_grina,yeva_grina,1722,144
1610560000000000000,bl00dy_mary1,Mary,255,18
34449711,friendofmines,next,27286,87063
1382960000000000000,HardikG47281830,Hardik Goswami,224,63
1169180000000000000,Kuldeep91958546,Kuldeep Prajapati,288,97
701725000000000000,mattmanning5591,MattManning,4739,443
701003000000000000,jennife57725008,JenniferHarris,4667,462
2748905609,LVGhostHunters,Licking Valley Paranormal Society,1103,1201
701056000000000000,RMahadeve,Mahadeve swamy r n,1,1
128380264,PostalesColima,Postales de Colima,50434,50949
1338740000000000000,ajatshatru2_0,अजातशत्रु2.0,676,594
1579940000000000000,deepakxpo,deepak kumar,16,2
1537750000000000000,Jade44983002,Jade👑,4799,847
1543570000000000000,SunandaWaychal,sunanda waychal,53,18
1386490000000000000,Simpi16715203,Simpi,25,1
1074000000000000000,AjitKum30664608,Ajit Kumar,38,5
1091332388,rsk966,Ravi shankar,74,20
1046725196,AdvSudhirMehta,"Advocate Sudhir Mehta Gujarat High Court,",204,53
1269830000000000000,Binod18255235,Binod,64,5
1109500000000000000,VS40046110,SB,17110,21968
487173902,rahulsinghxl,Rahul Singh,857,1359
1249630000000000000,KarnUttam,uttam karn,237,27
281034815,Roshanxpo,Roshan kumar,153,36
1243170000000000000,Drsantoshmanis1,Dr.santoshmanisinha,35,1
1232100000000000000,michael41090090,michael bailey,270,61
1060200000000000000,NITISHK25732863,NITISH KUMAR,96,0
2426891352,arvindgrapher,Arvind Sharma,99,14
90455169,buchasia,PCS IP-IBC RV-IBC NCLT Manish Buchasia Ahmedabad,1825,1396
982098000000000000,Akramkh17685050,Akramkhan,58,0
775591000000000000,etdspansunil,sunil kumar,265,18
850507123,sudhirchandkura,SUDHIR KUMAR,1425,351
4598658797,payalk0121,Payal Kapoor,3028,1345
738748000000000000,abhi121982,Abhishek Kumar,19,2
3064404558,NAVNITMUKUL,NAVNITMUKUL,70,6
988109928,mayankpatel5254,Mayank patel patidar,1048,214
191939494,dayashankar0101,abhijeet kumar,301,38
3257570034,singhgautam156,GAUTAM SINGH,32,7
3551498844,krishjames7,krísh Jámés,48,6
3606221066,NAVNITMUKUL091,NAVNIT MUKUL,38,7
3526567771,hirday_khan,Best Offer,1811,221
3352792035,ahshanadbi,Ahshan Anzar,103,4
3168486055,enactimpact,David Guzman,1346,1245
3258816031,Ravikrishna3132,ravi ,522,72
3297146126,Gauravsinha007,Gaurav Kumar,53,16
3247604204,DmrcVikrant,Vikrant Dmrc,9,4
364174067,MyTravelKhushi,MyTravelKhushi.Com,3163,1329
3177393402,service4ca,"CA, CS, CFA, CMA",1898,2766
2483669983,Hamiraram1,Hamiraram,120,35
2413023288,cmasansaar72,Cma Sansaar,1000,1060
2453328132,Dayalraja1,Dayal raja,57,20
2432911182,Anupama59688059,Anupama Sharma,169,58
2283171330,MarylynneWaghor,MarylynneWaghor,379,78
2286492656,VonnyMoberly,VonnyMoberly,562,144
112217744,128kumarrajesh,RAJESH KUMAR,17,1
2276597778,SibealGarrott,SibealGarrott,533,108
1571790000000000000,jessica_keller9,Jessica,3032,117
183375258,Robbinsllp,Robbins LLP,2666,661
1534910000000000000,combs_stacy49,Stacy,3033,143
395825655,frsehjiva,"Washington, DC",158,9674
1615970000000000000,cardin41heather,Heather,430,16
1565390000000000000,imogenerhoades6,Imogene,3075,337
1625440000000000000,sanchibajaj90,sanchi bajaj,195,22
1557290000000000000,Goldlivesignal,Sara Xauusd,1942,297
1622270000000000000,LarkDav87,Lark Davis,171,213
1564140000000000000,angel3750lucia,Angel,3010,459
1594630000000000000,Dr1ProfitCrypto,Doctor Profit 🇨🇭,1772,3345
1467090000000000000,lucile_white79,Lucile,4621,1078
1577280000000000000,woomer91shannon,Shannon,2740,286
1571430000000000000,essermelisa40,Melisa,3033,123
1534890000000000000,diane_durate58,Diane,3075,554
830158000000000000,BeyondTheTrades,BeyondTheTrades,10180,46558
590151609,helaptoplegend_,David Hanlin,71,2
1569830000000000000,joana_plourd47,Joana,3001,294
1567770000000000000,lucasQuantreo,Lucas 🚀 Algo Trading,488,98
986801292,ThetaWurrior,Theta Warrior,604,759
443413276,RicharMogle,Richard Moglen 🦁,704,65
1519690000000000000,wessel_roberta,Roberta,1568,132
250529234,OldStockTrqder,Cody,1872,803
1600800000000000000,Sharemarketoday,Sharemarketoday,163,29
1918826672,Jackaroq_Trades,Jack kellogg,502,1060
1577310000000000000,norma89marcucci,Norma,2800,330
1596790000000000000,jeanine_twigg,Jeanine,2042,52
1581690000000000000,MaskedS00218372,Masked Singer,93,2
1621350000000000000,melanice9,melanice,1055,89
2261087424,___CryptoAnup,Anup Dhungana,2546,4585
1569480000000000000,theresa_desanti,Theresa,3006,275
751501000000000000,Praveengupta208,Praveen Gupta,280,25
1552150000000000000,Atanu1715,Atanu Rudra,512,19
1535270000000000000,minniecarranza1,Minnie,3150,492
4732373540,trade_genious,Manish Dhingra,1074,1182
1591350000000000000,qhailey04,Hailey Queen,47,4
1562130000000000000,alliance_pump,Pump Alliance,2718,552
268480995,mesuttdur,mesut,419,26
715118736,Medina650Milo,milo🇹🇭🇺🇸,4872,518
1503150000000000000,Shrodingerscat7,Shrodingerscat2🐭,1503,795
1574520000000000000,liposomalguru,Liposomal Guru | Cellular Extraordinaire💊🧬🧪,2928,745
7212042,joely,joely,1547,580
589233058,Niuran78,Niuran78,960,473
2253338886,VinuthMallya,vinuth mallya,407,47
900620000000000000,Akaiswarna,Debasish Chattopadhy,4342,135
1539400000000000000,iamlunarosa,Luna Rosa,81,10
1514510000000000000,serere_001,Able God 🍀💯,171,20
1309590000000000000,criptoMind11,btc,231,111
1509080000000000000,Dannymoons777,Danny 🌓,809,106
1655976733,MARIABRU01,MARIA BRUUNANTE,8295,10408
400469021,deNutrients,"Jennifer Depew, RD",23728,26781
1479020000000000000,SheetalSaraf10,Sheetal Saraf,120,4
360981181,Adalberto_mario,Mario 🌱🤑💸,384,171
719021000000000000,apvanzy,Adam Van Zyl,3550,267
1486370000000000000,charlotwilson02,Charlotte S Wilson,395,1625
1364590000000000000,VBtlp,Victor BTLP,414,47
1471110000000000000,Spookysundays50,Spookysundays,339,25
1463060000000000000,Lena14731360,Lena,85,10
1467160000000000000,TomAli92198924,Tom Ali,18,1
1460570000000000000,Leahaa123,Finance Learner-Leah,70,5
37394323,grethabrazelle,Gretha Brazelle,331,72
1219930000000000000,MrTrift,MrTrift,189,19
3037210831,OppPrakash,prakash rao,884,36
3242273680,an_existance,mono,14,2
1334100000000000000,PrateekSaraf8,Prateek Saraf,23,3
6851372,suratbhati,Surat Singh Bhati,5001,417
1314670000000000000,CardanoEstates,Cardano Estates,185,658
54938044,BrianDEvans,Brian D. Evans,202389,1088908
910062000000000000,imustbreakyouuu,Mike,16,1
495328510,dannydoyle78,Eth Ledger,1583,125
925867000000000000,VarunSaraf76,Varun Saraf,850,51
1146510000000000000,NRNM2021,⚛️COSMOS⚛️ IBC ⚛️,4809,1141
831992000000000000,manwolfofwallst,pennystockstowatch,4486,4668
928869000000000000,panioli4ka,Ольга,8754,8043
1184880000000000000,altcoinmatters,EpicIncomeBuilder,2243,1000
890163000000000000,arunpais9,ArunPais,674,653
20111394,ShrirangMoghe,CloudSaaS,766,76
1542160000000000000,gonzalez57brend,Brenda,3334,207
1569400000000000000,tabitha12251929,Tabitha,3018,315
1597330000000000000,bernice61056349,Bernice,1629,55
1538930000000000000,carolyne_rocha_,Carolyne,3072,234
1597620000000000000,erma_henry47,Erma,1191,49
1534740000000000000,annierahe33,Annie,3039,510
1434520000000000000,SarahBi03718213,Sarah Bishop,1702,924
1597470000000000000,annamarie_ahner,Annamarie,1556,56
1597550000000000000,adamsnancy76,Nancy,1561,59
1537500000000000000,rickett_dorothy,Dorothy,3191,514
1593230000000000000,dolorespelleti4,Dolores,2002,176
1569410000000000000,charlotte_kunz8,Charlotte,3029,314
1579010000000000000,nicole_morgan56,Nicole,3001,96
2153670012,ChiMusicStore,Chi Affirmations,9529,11005
1169700000000000000,mrquotationist,Mr. Quotationist,13057,13901
544496706,InspiredUs,Inspired Us,14385,58153
1347030000000000000,CosmicButterfl4,CosmicButterfly,5133,6907
1288170000000000000,SudhirCho,SUDHIR KUMAR,3974,2647
1579190000000000000,tammimckee25,tammi,3000,127
1435530000000000000,tutt_winona99,Winona,3508,1130
18415236,Dr_RohenKapur,Dr Rohen Kapur 🔰🌸🩸Medical Knight.,5359,7549
1426540000000000000,RuthPeach8,Ruth Peach,1700,1012
1600550000000000000,penegar_ginger,Ginger Penegar,918,129
748083000000000000,JamKingKinceid,JamKin,7062,6542
1101920000000000000,8v__24,شوق 𝄟,30106,32106
1601170000000000000,JodiAnd02873858,Jodi Anderson,630,44
1593310000000000000,paulina_moore20,Paulina,1928,221
1530930000000000000,maassbetty41,Betty,2233,173
1528590000000000000,NasirKh42860891,tea is my favorite drink,1161,61
2257558088,_atanas_,"Atanas G. Atanasov, PhD, Dr. habil. ",90413,122039
606412878,WipeHomophobia,Kev & Trev 🇺🇦 🇬🇧 🏳️‍🌈,688432,699084
22448617,LoriShemek,"Lori Shemek, PhD",64683,128397
1674341911,haniadam1111,هاني,90588,90776
891733000000000000,9OOOY,سمووالفخامۿ‏ღمحضوره,56759,64344
1489660000000000000,A1e_3,🇸🇦̿̿ᵃ̿̿ᵈ̿̿ᵉ̿̿ˡ ̶H̶r̶b̶i̶ عادل,42985,56241
2490399043,COYIronscom,COYIrons,36476,40180
2715403081,Best_Ticket,( الفرسان للسياحة ) Al Forsan Travel,22474,83584
780222000000000000,Elmaghraby1994,AYMAN JARRAH,5003,423
1444230000000000000,SpandThe,Spand - The New Vibration,1287,124
885859000000000000,damn_barbarian,Schiffskapitän 🎭,1624,16739
4234867623,nishthvanth,🌿🍃കഋിവേപ്സ്🌿🍃,12188,30924
186563001,bijlanirajesh,Rajesh Bijlani,5014,15059
305785692,varath_an,വരത്തൻ,14374,18632
1247240000000000000,jeevandayni,जीवनदायीनी,4040,22015
1879079894,jeechangwookK,🇰🇷ജീ ചാങ് വൂക്ക് (지창욱)🇰🇷,18216,22766
901510000000000000,3hakuna_matata,🎶അഗാപോ🍃എ വാഗബോണ്ട്✍,4554,9273
1354100000000000000,aami2aishu2aami,❣️( ͡°⊖ ͡°)ആമി( ͡°⊖ ͡°)❣️,523,31860
137976782,_junkie_monkie_,Junkie Monkie,567,4529
1157190000000000000,Anjali_Lhmc,Anxious medico,2619,10779
773467327,GangaMadampalli,💃🎼ഗംഗ/നാഗവല്ലി 🎼💃,3203,6502
928154000000000000,Grandhapriya,ഗ്രന്ഥപ്രിയ📖😍📖,7385,13620
768458000000000000,drsfaizanahmad,Dr Syed Faizan Ahmad,7506,27119
720938000000000000,Style__Raj,സ്റ്റൈലു 👑🇦🇷,3107,4371
1462840000000000000,babcock_forceps,Good doctor ⚕️,697,1815
2501971520,its_Bulbul,Bulbul,865,7630
181558403,menonvarsha,Varsha Menon #FoodDetective🕵️,240,314
3271052449,GuptaPappu2099,Pgupta12V,3384,560
1571230000000000000,Amoona2201,Ecstasy,281,171
1251320000000000000,Taltos2020,#SheIsNotSafe 😠,5244,4987
3529300878,WaheedaComrade,Waheeda 🤭,2448,3099
949983980,aviraljain12,draviraljain surgical gastroenterologist,5000,2672
1287640000000000000,AA_Lens_,Akash Acharya,2304,1816
3167848590,abhijith1212243,Jêrømè vãléskä,2090,236
1498750000000000000,Jishnutweets,Jishnu unni,264,195
1615390000000000000,YSHallur483,Yamanappa Hallur,310,66
1607320000000000000,VKForever180,Vaibhav 🇮🇳💫,522,488
1624790000000000000,HarshalPruthi,Harshal Pruthi,143,21
529454866,soumya_pillai,Soumya Pillai,1962,4692
1408480000000000000,Krishna11031161,Krishnanunni Jayakumar,2066,1696
1534930000000000000,garnet_jones25,Garnet,3077,234
1509280000000000000,Lola_Mahi,ലോല,365,273
1549820000000000000,samaniego_sharo,Sharon,3022,183
5654472,jayasankar,Ye Ol' Geezer,580,709
1608650000000000000,AllIndiaDoctors,All India Doctors 🇮🇳,534,83
27119950,PeterYellowlees,Peter Yellowlees MD,1711,1842
1009530000000000000,RapidAI,RapidAI,3591,4142
1510280000000000000,majornirmal,Nirmal Jyothi,381,469
